,num_acc_by_area,grav_mean
2546,0.0,0.0
2547,0.0,1.0
2548,0.0,0.0
2549,0.0,4.0
2550,2.0,4.0
2551,0.0,2.0
2552,0.0,3.0
2553,0.0,4.0
2554,0.0,0.0
2555,7.0,4.0
2556,0.0,4.0
2557,0.0,0.0
2558,0.0,4.0
2559,0.0,0.0
2560,0.0,3.0
2561,0.0,0.0
2562,0.0,0.0
2563,0.0,4.0
2564,1.0,4.0
2565,1.0,4.0
2566,2.0,4.0
2567,11.0,3.3636363636363638
2568,1.0,4.0
2569,2.0,3.6666666666666665
2570,1.0,4.0
2571,0.0,0.0
2572,0.0,0.0
2573,0.0,1.0
2574,0.0,0.0
2575,0.0,0.0
2576,3.0,3.25
2577,0.0,0.0
2578,2.0,4.0
2579,0.0,4.0
2580,0.0,0.0
2581,0.0,0.0
2582,0.0,0.0
2583,1.0,4.0
2584,0.0,4.0
2585,1.0,4.0
2586,0.0,0.0
2587,1.0,4.0
2588,4.0,4.0
2589,0.0,0.0
2590,2.0,4.0
2591,0.0,0.0
2592,0.0,0.0
2593,0.0,0.0
2594,2.0,4.0
2595,4.0,3.75
2596,3.0,2.5
2597,3.0,4.0
2598,2.0,4.0
2599,2.0,4.0
2600,0.0,0.0
2601,0.0,0.0
2602,5.0,3.25
2603,3.0,4.0
2604,0.0,0.0
2605,0.0,0.0
2606,0.0,4.0
2607,0.0,4.0
2608,0.0,0.0
2609,0.0,0.0
2610,6.0,3.5
2611,0.0,0.0
2612,2.0,3.0
2613,0.0,0.0
2614,2.0,3.0
2615,0.0,0.0
2616,0.0,0.0
2617,0.0,0.0
2618,0.0,0.0
2619,0.0,4.0
2620,0.0,0.0
2621,0.0,0.0
2622,0.0,0.0
2623,0.0,0.0
2624,2.0,0.0
2625,2.0,0.0
2626,0.0,4.0
2627,0.0,3.0
2628,0.0,0.0
